"gene"	"baseMean"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"
"YGL002W"	272.462244042008	0.0803216733276828	0.0740346439643716	1.24132088698874e-05	0.000126127411299289
"YGL003C"	353.403697356252	0.191064419222183	0.0725657759724047	6.24566139257469e-08	1.05550071966031e-06
"YGL011C"	783.340794224479	0.487387092182085	0.085048247303394	6.18621534263073e-13	2.07490712563543e-11
"YGL013C"	896.8972770376	0.46761736735261	0.0848427581498269	5.9679521607322e-11	1.59485030506722e-09
"YGL015C"	2.42284187556291	0.0170038062059967	0.0893801849122778	8.85165504829929e-05	0.000696061965161717
"YGL039W"	297.04032995685	0.0617569752994675	0.0903347835060732	5.65242324631125e-05	0.000475787841501283
"YGL045W"	161.333473102216	0.0136044378873441	0.0722925068464109	2.84233214717928e-18	1.42637339966081e-16
"YGL048C"	1149.43809381668	0.610182554399942	0.069960086251362	1.99028273723777e-22	1.2827567367256e-20
"YGL067W"	503.23415821672	0.076633253455579	0.075258262093665	5.08044011010663e-08	8.78916139048446e-07
"YGL073W"	372.476575283352	0.410788894102355	0.0964325071885137	1.72648466411006e-06	2.15676310374006e-05
"YGL091C"	165.447708683903	0.170398164063458	0.102765512867368	9.60119687431856e-06	9.95556281573663e-05
"YGL096W"	95.2732166964648	0.014857150408975	0.0791776350709711	3.3991446858199e-08	6.03945328772434e-07
"YGL141W"	421.904820406363	0.320511533994303	0.0775251665070562	1.11496394886238e-08	2.13696005825694e-07
"YGL146C"	31.3891967470798	0.0293584635888205	0.0843673249433917	9.29990171909781e-06	9.68899427913613e-05
"YGL155W"	346.741029921135	0.0548908877466138	0.0645478514871203	0.000127991949337765	0.000936992288359091
"YGL166W"	94.6433984075497	0.0330607022070617	0.0858358817781712	2.89968058405824e-07	4.38218394473537e-06
"YGL173C"	6329.54288183332	0.264117065749035	0.0719903745170337	5.37277519666499e-05	0.000455162682253552
"YGL180W"	325.745202421609	0.784993098259962	0.0743678636139756	4.04705740088433e-30	3.3677665004321e-28
"YGL185C"	63.8640421753706	0.449814485662922	0.162637766324915	2.98393457144853e-07	4.47862691157595e-06
"YGL186C"	1285.52780388885	0.0226931305217204	0.0810112101430811	8.49627842750313e-08	1.41046803995974e-06
"YGL192W"	44.6267487069058	0.00548018018346121	0.0864940791376881	4.64498021815642e-23	3.11592856675105e-21
"YGL196W"	445.357049477417	0.289667054712576	0.105527465774877	1.04477717879439e-15	4.23973158851502e-14
"YGL203C"	792.386843198281	0.108758968064978	0.0625322365078662	2.04495534044312e-05	0.000194833860986566
"YGL204C"	55.7520031570716	0.568811523644604	0.200525578910099	1.61084849636943e-07	2.55173928075485e-06
"YGL207W"	2432.59512687017	0.0131463619319678	0.0656301776240513	1.11070047634786e-06	1.45453086285076e-05
"YGL213C"	685.400081172022	0.183295285432308	0.0783199855222177	7.0166127007628e-09	1.38937385225345e-07
"YGL221C"	496.44497157096	0.185006310326879	0.0588687216283233	2.14871379887965e-05	0.000203539546308859
"YGL251C"	76.4298768644456	0.125495313183582	0.154341225878888	2.6924919464613e-18	1.36157246584897e-16
"YGL262W"	12.0207473948205	0.000338705712975485	0.084864583784927	5.89879970065719e-09	1.19687374173211e-07
"YGR002C"	167.363261111911	0.0283405954475934	0.0689355130340183	5.7109864426554e-05	0.000480102619872335
"YGR005C"	221.345451823927	0.0855261359177878	0.0741375472201829	0.000110573511190584	0.00083170510591178
"YGR043C"	156.222823556093	0.0112570821833448	0.0850341361187178	4.43869635087571e-09	9.26348882877998e-08
"YGR044C"	269.33554260549	0.0379480642947164	0.0817563927702614	4.58112092647418e-115	2.31663761312625e-112
"YGR048W"	302.64335861645	0.728337628117735	0.0921031250564916	2.93614248349198e-20	1.73893699878164e-18
"YGR050C"	31.6532473504031	0.027627796242269	0.0874009817238931	7.67113977594752e-07	1.04626707234604e-05
"YGR110W"	125.623560236531	0.18587560258559	0.164623034207425	6.83072354912694e-05	0.000559217641493904
"YGR125W"	4602.51882711811	0.0555405744760479	0.101426000034991	6.17260171122931e-05	0.00051106654470556
"YGR134W"	415.545531172192	0.290173107732566	0.0720192647586344	2.87566002970305e-07	4.35589609107554e-06
"YGR135W"	862.949029836038	0.461148521265824	0.0786576529585268	1.07410351486518e-11	3.15230201193023e-10
"YGR136W"	139.608597722304	0.00877851445739203	0.0720866677959182	0.000121402566766617	0.000900790602622731
"YGR157W"	6522.71309624647	0.0312322344555801	0.0835707298259395	8.28375947822526e-07	1.12052334999697e-05
"YGR163W"	272.063358412419	0.11973499989048	0.0947641731250467	3.06124956018519e-05	0.000277199099292802
"YGR184C"	2744.18601123051	0.229572563084921	0.0576992349944134	7.99711609393779e-05	0.000637248984261176
"YGR227W"	464.823690672412	0.00932175070883867	0.0622270719804437	5.99372961590939e-09	1.21239318446118e-07
"YGR231C"	699.156116462826	0.274227111868488	0.0648287145669262	5.73269152103272e-07	7.98447331764175e-06
"YGR234W"	6281.5073422688	0.0208437364991022	0.0800529943479031	7.81018988416103e-05	0.000624749901245044
"YGR253C"	1044.78273981042	0.565979071123453	0.0866759249370756	1.36607928998631e-13	4.88076372411415e-12
"YGR266W"	683.95956184064	0.0306160449999732	0.0679551239292743	5.07881760634191e-11	1.36278150792211e-09
"YGR276C"	293.258309030852	0.356664776704367	0.0792633409081175	5.25435339502735e-07	7.36505740275262e-06
"YGR281W"	1773.6240802563	0.115081171730712	0.139747883078263	2.16336304189434e-08	3.93959796050233e-07
"YHL024W"	276.15268046236	0.80948373276068	0.206747753860141	1.94353529225085e-14	7.38543411055323e-13
"YHL028W"	469.420784605077	0.0207298316757874	0.0828791161121101	3.8140379445214e-06	4.39885709601468e-05
"YHL029C"	748.432367677312	0.0994042672697369	0.0553849017920755	3.89247214025242e-12	1.21275411611467e-10
"YHL030W"	3300.70981412571	0.751991058228585	0.196674023726553	1.08348886664611e-05	0.000111294622020805
"YHL033C"	6287.80156171439	0.00082774650968514	0.0666119067547758	1.36162135614509e-05	0.000135420556661087
"YHR007C"	8733.52359037288	0.139150183780794	0.0883595904495366	3.02017556636052e-09	6.36366479911988e-08
"YHR027C"	4948.89399859434	0.432299897067744	0.0890372377834832	3.04002351077548e-07	4.5524178951795e-06
"YHR029C"	461.770746301771	0.583783534633264	0.132319725301942	1.14265084401363e-09	2.54636835543918e-08
"YHR037W"	1291.08132564166	0.3382054525814	0.0713958068934571	1.55533087212243e-11	4.46495421542918e-10
"YHR047C"	782.23505710711	0.0313576902595645	0.06954813863789	3.18054374603702e-06	3.78784322218249e-05
"YHR057C"	248.715030215057	0.450924534126469	0.100525612533787	1.31293162307643e-07	2.10005170075534e-06
"YHR067W"	154.015642073228	0.0323361058879812	0.0763576260121697	2.61399334950393e-07	3.99637029759042e-06
"YHR144C"	111.720103959507	0.00132535527557848	0.0682007071672272	6.30462205401404e-05	0.000520032438934609
"YHR146W"	589.575625332257	0.119285210819187	0.0946959778726031	4.33462813505148e-05	0.000377428415361966
"YHR178W"	195.846297741145	0.041742285068602	0.0718684052274187	9.50258152041785e-06	9.86887376227914e-05
"YHR200W"	1020.71454340116	0.62402516111771	0.0958550627030075	1.42109935187838e-11	4.09750313124932e-10
"YHR205W"	1599.61202901107	0.10433672133346	0.0619560757415165	9.98450102312063e-05	0.000770400348896655
"YIL013C"	159.4589164551	0.0349987498903309	0.0896069251589402	9.39270612489626e-05	0.000732475089739834
"YIL014C-A"	72.6540220569012	0.160961255863117	0.15621135039015	2.13233983701315e-05	0.00020227997241738
"YIL022W"	506.449397795205	0.0137915915981268	0.060835826177747	1.0227238667997e-10	2.64700263792963e-09
"YIL037C"	15.9835530388476	0.0261856824810307	0.090262067460133	2.8785100643293e-05	0.00026261449774044
"YIL048W"	1159.10049284746	0.00466384615525157	0.0541693701750738	1.78456068187387e-05	0.000173289540954783
"YIL050W"	210.690980160902	0.044902165712763	0.0680983765970251	1.04998278928807e-06	1.38885047420116e-05
"YIL055C"	100.004193224203	0.0342656185439838	0.0911389827136804	1.26529127630731e-09	2.79128350686048e-08
"YIL073C"	39.881669791001	0.325010183642366	0.40634338413671	1.20405663597809e-06	1.56741947028118e-05
"YIL138C"	219.515961783655	0.00549980496947126	0.0676262099307339	8.67215206935721e-05	0.000682763206035381
"YIL142W"	1935.13248116478	0.231082053571121	0.0871060876978006	6.0564664727151e-05	0.000503990007488976
"YIL143C"	617.697627908419	0.0786848497974986	0.0665039008921846	1.16713824354746e-06	1.5223743676748e-05
"YIL164C"	344.406984603415	0.0590194192238725	0.105663503209237	1.87701205085042e-12	6.07856020802494e-11
"YIL165C"	272.495948060268	0.0276107388269635	0.0818441989903076	2.99355940024448e-16	1.27789996735112e-14
"YIR003W"	272.916978716364	0.0062584170371336	0.0664094822760798	8.2502830923798e-05	0.000654250434852893
"YIR022W"	258.409083699028	0.0306477264107064	0.0719752906628739	9.73161152596252e-05	0.000754610791322002
"YIR023W"	497.157372921561	0.0529369468949355	0.0766419756463432	0.00010687456222459	0.000810372978159694
"YIR027C"	201.296852793726	0.975923412841637	0.297321443688761	3.26292549823704e-12	1.02145105835287e-10
"YIR028W"	361.171665778777	1.72813816703356	0.376144636690091	6.97978301927836e-13	2.31742896811798e-11
"YIR029W"	491.740552042963	0.588000815891265	0.348187263860083	2.98251985338677e-07	4.47862691157595e-06
"YIR031C"	2503.42019187933	0.603131470343636	0.268421585288686	3.98323553873825e-10	9.35206801130903e-09
"YJL001W"	749.358251821684	0.659989461604805	0.0908053387880658	9.91586922039974e-20	5.61760912384451e-18
"YJL008C"	1675.83271900169	0.239615129506064	0.0845984119398129	9.46653494646452e-06	9.84699378766737e-05
